prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
asphalt,0.7205054759979248,0.008831960149109364,0.0044680405408144,0.13968488574028015,0.016563259065151215,0.0004772072425112128,0.0648563802242279,0.03211131691932678,0.011384227313101292,0.0011172498343512416,001e76d9192b62c4d6d7d3f6326d00bc.png
asphalt,0.9617111086845398,0.0012012030929327011,0.0027415978256613016,0.006247043609619141,0.00895144697278738,0.0002601929591037333,0.0036098025739192963,0.009113802574574947,0.005827201064676046,0.0003365747397765517,005b94f55127ae460c0741eac3a89b25.png
asphalt,0.8687978982925415,0.008043361827731133,0.00046009704237803817,0.05768934637308121,0.00798905361443758,0.002201494760811329,0.006765042897313833,0.02687736041843891,0.02001676894724369,0.0011595399118959904,00b0d192c813550f2c0ddac37b993a79.png
asphalt,0.41974788904190063,0.017755616456270218,0.006038958672434092,0.3182845115661621,0.08032433688640594,0.009004460647702217,0.05426621064543724,0.07190270721912384,0.018762506544589996,0.003912872169166803,013a86f9a192592e1f97c835d263a42d.png
asphalt,0.9906349778175354,0.0003029218642041087,0.0002982931910082698,0.0014922599075362086,0.00015236836043186486,0.00018379710672888905,0.005059943534433842,0.0010575855849310756,0.0007214445504359901,9.645248064771295e-05,01fa5918d8b9a6e74589a967fd43289e.png
asphalt,0.4524526000022888,0.023611556738615036,0.03475311025977135,0.24015237390995026,0.04105890169739723,0.0034292566124349833,0.052239105105400085,0.08505776524543762,0.0491156280040741,0.018129682168364525,022f9e68ac29459f44672ddab2d2254e.png
asphalt,0.9793307185173035,0.0007636543596163392,0.0012525715865194798,0.010938453488051891,0.0006955101853236556,2.0732457414851524e-05,0.0005713580758310854,0.005310440436005592,0.0006280373781919479,0.0004885379457846284,028e9ad66ec7be4e71180845e3051082.png
ground,0.1869601458311081,0.09434320777654648,0.004240764304995537,0.12943929433822632,0.03710111230611801,0.0023097768425941467,0.1930222362279892,0.2870444059371948,0.059944406151771545,0.005594639107584953,034197cf53141608c01336e56347829e.png
ground,0.2546899616718292,0.05585253983736038,0.07229502499103546,0.06681519001722336,0.006820271722972393,0.022894524037837982,0.012147832661867142,0.297020822763443,0.01838141493499279,0.19308243691921234,0406b8925ffa5cc4e3c70b3bff1d0c88.png
asphalt,0.8640585541725159,0.00651351036503911,0.001441427506506443,0.03838537260890007,0.0057332939468324184,0.0004107429413124919,0.009417188353836536,0.058656543493270874,0.014337877742946148,0.0010453538270667195,0438ecfd7d8beab3045835f4f8656595.png
