prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
grass,0.0010738372802734375,0.0012559890747070312,0.04290771484375,0.00028014183044433594,0.001514434814453125,0.59228515625,0.0061798095703125,0.34814453125,0.004116058349609375,0.0022029876708984375,003a08eff81fe589f95102bf2ce1ecf5.png
grass,0.00589752197265625,0.011016845703125,0.101318359375,0.00119781494140625,0.0078125,0.53076171875,0.0205841064453125,0.302490234375,0.01067352294921875,0.0083160400390625,006d04cdfa79fac8f108a0a1cd34d0f8.png
grass,0.00435638427734375,0.021453857421875,0.191162109375,0.00525665283203125,0.0772705078125,0.305419921875,0.0772705078125,0.253173828125,0.034271240234375,0.030242919921875,019ff91c745f8cbb28143d5fa94c636f.png
grass,0.0023059844970703125,0.0006814002990722656,0.021881103515625,0.0008749961853027344,0.0024547576904296875,0.513671875,0.007328033447265625,0.439453125,0.00458526611328125,0.0068817138671875,02253976dfd287ae8bbc339fedb9a6c5.png
grass,0.002788543701171875,0.00087738037109375,0.020599365234375,0.00016736984252929688,0.0017442703247070312,0.8759765625,0.004894256591796875,0.08673095703125,0.005374908447265625,0.0009937286376953125,0277499e3a9d8c193a50be9eeaa32cd4.png
grass,0.0091094970703125,0.0113372802734375,0.10107421875,0.0006809234619140625,0.0026111602783203125,0.482177734375,0.059417724609375,0.29248046875,0.03179931640625,0.0093994140625,0315c0744aa6146d0b59842544b414b4.png
grass,0.00189971923828125,0.000843048095703125,0.04461669921875,0.0003006458282470703,0.00402069091796875,0.65576171875,0.00585174560546875,0.273193359375,0.01239013671875,0.0012264251708984375,03bab00004bfabe0b9af6abe7185424c.png
grass,0.00606536865234375,0.00882720947265625,0.151611328125,0.00139617919921875,0.024749755859375,0.38720703125,0.0271759033203125,0.3525390625,0.038330078125,0.002231597900390625,03e2583d5887c6a4ad0940643fb8541f.png
grass,0.0145721435546875,0.06329345703125,0.25830078125,0.004730224609375,0.037200927734375,0.27490234375,0.0653076171875,0.214111328125,0.06329345703125,0.004306793212890625,058ac66308a8e5349b165bde4b0d30dd.png
grass,0.00482177734375,0.0163116455078125,0.09381103515625,0.004390716552734375,0.0168304443359375,0.59326171875,0.0416259765625,0.1986083984375,0.01309967041015625,0.017364501953125,0677d96cd342524fe231900e03a485a3.png
grass,0.0007376670837402344,0.0002980232238769531,0.0196380615234375,0.00012814998626708984,0.00022494792938232422,0.80908203125,0.001178741455078125,0.1644287109375,0.0026569366455078125,0.0017156600952148438,06e309acc238470889ab4bb3dffd232e.png
grass,0.00231170654296875,0.000823974609375,0.0264434814453125,0.000499725341796875,0.00296783447265625,0.5654296875,0.01288604736328125,0.376708984375,0.00757598876953125,0.0043182373046875,07dffd4f3e85b61b46ecc469f5dd10de.png
grass,0.01021575927734375,0.02374267578125,0.080322265625,0.0032138824462890625,0.01053619384765625,0.52392578125,0.075439453125,0.2398681640625,0.014404296875,0.01849365234375,07e5158b5744ba3d068280bb25b5ccee.png
grass,0.001987457275390625,0.0003914833068847656,0.033111572265625,0.0005879402160644531,0.0018100738525390625,0.51806640625,0.004077911376953125,0.429443359375,0.005237579345703125,0.00557708740234375,091dfb73779ae12318ff61aa6d814b27.png
ground,0.00445556640625,0.0011272430419921875,0.04791259765625,0.0011272430419921875,0.005374908447265625,0.365234375,0.01372528076171875,0.54833984375,0.007122039794921875,0.00554656982421875,0960cb6bae8b792fcb9e21668e37ce9f.png
grass,0.0015773773193359375,0.0013494491577148438,0.0419921875,0.00030112266540527344,0.0015287399291992188,0.72119140625,0.00707244873046875,0.219970703125,0.0036678314208984375,0.0013494491577148438,096bed953370b4a029021cab36a8e801.png
grass,0.00028896331787109375,1.633167266845703e-05,0.0036334991455078125,6.449222564697266e-05,7.081031799316406e-05,0.88916015625,0.00039505958557128906,0.106201171875,0.0001499652862548828,0.0001596212387084961,09deedd514bd29a7943129e3de927d5c.png
grass,0.0019321441650390625,0.0019931793212890625,0.037628173828125,0.0003573894500732422,0.0021228790283203125,0.62646484375,0.00717926025390625,0.31494140625,0.00559234619140625,0.0018148422241210938,0a1b87184a75a374331643cfd54dc60d.png
ground,0.00250244140625,0.000812530517578125,0.0295562744140625,0.0006132125854492188,0.0032138824462890625,0.4208984375,0.0095977783203125,0.52392578125,0.003421783447265625,0.005466461181640625,0a7cd45243e1569448cd9a3c389cad42.png
compacted,0.0167694091796875,0.02679443359375,0.224365234375,0.0167694091796875,0.1541748046875,0.1641845703125,0.1319580078125,0.1541748046875,0.04852294921875,0.06231689453125,0a95804ecaccbe6264d5a4ebbc2e831a.png
grass,0.0022754669189453125,0.0028324127197265625,0.03448486328125,0.00027179718017578125,0.0035247802734375,0.57421875,0.013092041015625,0.359375,0.005458831787109375,0.004119873046875,0b10fed04c430c9ba9c27da2d505d49c.png
grass,0.004177093505859375,0.0024566650390625,0.076416015625,0.0001671314239501953,0.003574371337890625,0.6201171875,0.005893707275390625,0.275146484375,0.01100921630859375,0.0008759498596191406,0b2cb0e0117337c4dcc7fc5da0d59102.png
grass,0.0148162841796875,0.0148162841796875,0.0294647216796875,0.0023441314697265625,0.00637054443359375,0.64990234375,0.07763671875,0.1749267578125,0.0143585205078125,0.015289306640625,0cb6b69f950a0ad6d3c593b442231c32.png
grass,0.0013380050659179688,0.0007867813110351562,0.034515380859375,0.00037169456481933594,0.00046253204345703125,0.61181640625,0.00679779052734375,0.337890625,0.0012569427490234375,0.004817962646484375,0cc349f1c4abd834750eb0ea24271905.png
grass,0.0065155029296875,0.005237579345703125,0.0496826171875,0.0007085800170898438,0.0010309219360351562,0.72998046875,0.0310821533203125,0.162841796875,0.005748748779296875,0.0071563720703125,0cdebcfe775242617c5dfbf2cacdd45e.png
grass,0.002201080322265625,0.0014667510986328125,0.0323486328125,0.0005927085876464844,0.0021343231201171875,0.67041015625,0.0101776123046875,0.27099609375,0.005985260009765625,0.00374603271484375,0d2ca9081802b66a1082f2e29e92195b.png
grass,0.005157470703125,0.01446533203125,0.0806884765625,0.0010156631469726562,0.01161956787109375,0.634765625,0.0217132568359375,0.193603515625,0.03363037109375,0.0035457611083984375,0dba185e5dc546945295a7a546e4e878.png
ground,0.00125885009765625,0.0010433197021484375,0.0404052734375,8.302927017211914e-05,0.00142669677734375,0.434326171875,0.006595611572265625,0.5078125,0.004825592041015625,0.0021419525146484375,0f3f6b0d581d80f82a4c6793e584ba42.png
ground,0.0022258758544921875,0.0005807876586914062,0.04071044921875,0.0002830028533935547,0.00457000732421875,0.42431640625,0.007770538330078125,0.51171875,0.006053924560546875,0.0017337799072265625,0fac9b8ba8ede8b5ae23dc3365d39fad.png
grass,0.0026454925537109375,0.003093719482421875,0.09326171875,0.0015077590942382812,0.0055999755859375,0.5537109375,0.0167236328125,0.305908203125,0.0147552490234375,0.0027294158935546875,1055b6bd7753fd5a7e61d2045637d342.png
grass,0.0014619827270507812,0.0016050338745117188,0.0682373046875,0.0004057884216308594,0.00815582275390625,0.5537109375,0.00742340087890625,0.3359375,0.021484375,0.0012903213500976562,10c9911fd5b1ed7fc3f8a5e265afc60a.png
