prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
grass,0.00032263773027807474,0.00033725466346368194,0.010438494384288788,0.00012740232341457158,8.441277714155149e-06,0.9709577560424805,0.001112791826017201,0.015988154336810112,0.0003887990314979106,0.00031827337807044387,003a08eff81fe589f95102bf2ce1ecf5.png
grass,0.0007743166061118245,0.0004521698865573853,0.00748049933463335,0.00026163196889683604,7.016332801867975e-06,0.9812266826629639,0.0019051175331696868,0.007272196467965841,0.0002646241046022624,0.00035572072374634445,006d04cdfa79fac8f108a0a1cd34d0f8.png
grass,0.0010309728095307946,0.0012481400044634938,0.0051456596702337265,0.0024430565536022186,7.580910460092127e-05,0.9399086833000183,0.0024023104924708605,0.046955741941928864,0.0005187137285247445,0.0002709665277507156,019ff91c745f8cbb28143d5fa94c636f.png
grass,0.0005620088195428252,0.00039543616003356874,0.0516730472445488,0.00018426065798848867,1.6052741557359695e-05,0.9269963502883911,0.001797157688997686,0.017706187441945076,0.00020897913782391697,0.0004604384012054652,02253976dfd287ae8bbc339fedb9a6c5.png
grass,2.3155416783993132e-05,9.50997564359568e-05,0.00021237615146674216,7.523882231907919e-06,8.61013404573896e-07,0.9984198808670044,0.00016379510634578764,0.0006518790032714605,0.00032772941631264985,9.769661846803501e-05,0277499e3a9d8c193a50be9eeaa32cd4.png
ground,0.05652925744652748,0.017648974433541298,0.006516779772937298,0.003517311066389084,0.00021132676920387894,0.42323219776153564,0.013267436064779758,0.4726501405239105,0.0063081164844334126,0.00011836784688057378,0315c0744aa6146d0b59842544b414b4.png
grass,0.0001468761620344594,0.00018404853472020477,0.012834882363677025,8.730270201340318e-05,1.8686889234231785e-05,0.9737565517425537,0.0016083900118246675,0.010069756768643856,0.00032011541770771146,0.0009734449558891356,03bab00004bfabe0b9af6abe7185424c.png
grass,0.0003931770334020257,0.0006002247682772577,0.06472102552652359,0.00010443101200507954,0.00010277589171892032,0.8428178429603577,0.0017452876782044768,0.08057013154029846,0.0006685099797323346,0.008276528678834438,03e2583d5887c6a4ad0940643fb8541f.png
grass,0.0009062112658284605,0.0006362264975905418,0.006036205217242241,0.00023108770255930722,9.264786058338359e-06,0.9738128781318665,0.0006530634127557278,0.017393415793776512,0.000193024126929231,0.00012870176578871906,058ac66308a8e5349b165bde4b0d30dd.png
grass,0.003226588014513254,0.000745544268283993,0.0009730854071676731,0.0006349542527459562,1.4658427971880883e-05,0.9842110276222229,0.0010328602511435747,0.008989804424345493,0.000157613554620184,1.3738470443058759e-05,0677d96cd342524fe231900e03a485a3.png
grass,0.00033751758746802807,0.00015785358846187592,0.0234781876206398,0.00014174633543007076,7.945033576106653e-05,0.9219003319740295,0.00181447877548635,0.051320407539606094,0.00037091493140906096,0.00039912856300361454,06e309acc238470889ab4bb3dffd232e.png
grass,0.00018932440434582531,0.000579731713514775,0.09161868691444397,0.0001392002304783091,5.474520366988145e-05,0.8306258320808411,0.001688003889285028,0.07405328005552292,0.00020978075917810202,0.0008414590847678483,07dffd4f3e85b61b46ecc469f5dd10de.png
grass,0.0013257447862997651,0.001324912067502737,0.006719281431287527,0.0007552432944066823,2.9599015761050396e-05,0.9417032599449158,0.003830383066087961,0.04359094798564911,0.00043974752770736814,0.00028088310500606894,07e5158b5744ba3d068280bb25b5ccee.png
grass,0.00023330764088314027,0.00013068800035398453,0.023946575820446014,0.0002325862878933549,5.092829087516293e-05,0.7231125831604004,0.0011266311630606651,0.24964185059070587,0.0006459541036747396,0.000878897262737155,091dfb73779ae12318ff61aa6d814b27.png
grass,0.0009551560506224632,0.0006844986928626895,0.03268718346953392,0.0003393043007235974,5.868554217158817e-05,0.9533983469009399,0.0019478085450828075,0.00877376552671194,0.0008532386273145676,0.00030194397550076246,0960cb6bae8b792fcb9e21668e37ce9f.png
grass,0.0004991386085748672,0.0009682987001724541,0.014049049466848373,0.0006258108769543469,3.389966150280088e-05,0.9617557525634766,0.0017855518963187933,0.01944151148200035,0.00047842098865658045,0.0003625670215114951,096bed953370b4a029021cab36a8e801.png
grass,2.8507196475402452e-05,2.1158441086299717e-05,0.04485853761434555,2.855737147910986e-05,2.3140055418480188e-05,0.9350619316101074,0.00015756064385641366,0.01860995963215828,6.417882104869932e-05,0.0011465016286820173,09deedd514bd29a7943129e3de927d5c.png
grass,0.00030513005913235247,0.0010975833283737302,0.03602786362171173,0.0003598013427108526,8.255267312051728e-05,0.9261513948440552,0.0023583986330777407,0.03088434599339962,0.0013333717361092567,0.0013994474429637194,0a1b87184a75a374331643cfd54dc60d.png
grass,0.0007311833323910832,0.0006260429508984089,0.023318830877542496,0.00036154783447273076,3.983997885370627e-05,0.8954854011535645,0.00174255995079875,0.07610311359167099,0.0008494587964378297,0.0007420826004818082,0a7cd45243e1569448cd9a3c389cad42.png
grass,0.024778982624411583,0.008747863583266735,0.022946398705244064,0.01116540189832449,0.00023228921054396778,0.6827015280723572,0.005913900677114725,0.24075628817081451,0.001452466007322073,0.0013049133121967316,0a95804ecaccbe6264d5a4ebbc2e831a.png
grass,0.00033424727735109627,0.0005796195473521948,0.018596790730953217,0.00025629153242334723,9.091767424251884e-06,0.7893632054328918,0.0007961952360346913,0.18900540471076965,0.00015697536582592875,0.0009022064623422921,0b10fed04c430c9ba9c27da2d505d49c.png
grass,0.000501538859680295,0.0006904230685904622,0.006519402377307415,0.0003413886879570782,4.738567440654151e-05,0.922492265701294,0.0038878193590790033,0.06343967467546463,0.0007293694652616978,0.0013507659314200282,0b2cb0e0117337c4dcc7fc5da0d59102.png
grass,0.008755486458539963,0.007531473413109779,0.004037016071379185,0.0012594027211889625,7.826444925740361e-05,0.9543519020080566,0.0027959460858255625,0.020558498799800873,0.0005459634703584015,8.604944014223292e-05,0cb6b69f950a0ad6d3c593b442231c32.png
grass,0.00011517119855852798,0.0002427360595902428,0.027384702116250992,0.00012958026491105556,3.0114453693386167e-05,0.9360237121582031,0.0006668178830295801,0.03383391723036766,0.00034394097747281194,0.0012292404426261783,0cc349f1c4abd834750eb0ea24271905.png
grass,0.00013156306522432715,0.0003925849450752139,0.031148597598075867,0.00011052043555537239,6.707841384923086e-05,0.8647245168685913,0.00118106824811548,0.10168331861495972,0.0002663183258846402,0.00029442476807162166,0cdebcfe775242617c5dfbf2cacdd45e.png
grass,9.876616968540475e-05,0.00011343214282533154,0.017213501036167145,4.745926344185136e-05,5.121994490764337e-06,0.9371107816696167,0.0002355237811570987,0.044544901698827744,5.048847378930077e-05,0.0005800920189358294,0d2ca9081802b66a1082f2e29e92195b.png
grass,0.0010674699442461133,0.0004160797398071736,0.005767288152128458,0.00020346323435660452,6.796701654820936e-06,0.9896413683891296,0.000712687848135829,0.0019268078031018376,0.0001949389261426404,6.310064054559916e-05,0dba185e5dc546945295a7a546e4e878.png
grass,0.0019659409299492836,0.0011338299373164773,0.007715809624642134,0.00037587303086183965,7.21028191037476e-05,0.9689180850982666,0.005085732787847519,0.012243133969604969,0.001973639940842986,0.0005158032872714102,0f3f6b0d581d80f82a4c6793e584ba42.png
grass,0.00036539643770083785,0.00030882161809131503,0.00636175787076354,0.00027170678367838264,4.0811421058606356e-05,0.9128401875495911,0.002372565446421504,0.07619892805814743,0.0006664824322797358,0.0005733302095904946,0fac9b8ba8ede8b5ae23dc3365d39fad.png
grass,0.00013373805268201977,0.0003421652363613248,0.059604302048683167,0.00013475908781401813,1.4686143913422711e-05,0.8178200125694275,0.0009747423464432359,0.12046440690755844,0.00010810069215949625,0.000403170328354463,1055b6bd7753fd5a7e61d2045637d342.png
grass,0.00018514931434765458,0.0005784501554444432,0.02147972770035267,0.00013039173791185021,1.1497733794385567e-05,0.9562609791755676,0.0014331531710922718,0.018357906490564346,0.0006274402257986367,0.000935262069106102,10c9911fd5b1ed7fc3f8a5e265afc60a.png
grass,0.0005063334829173982,0.00054413010366261,0.018488049507141113,0.00037524857907556,1.1800734682765324e-05,0.9639792442321777,0.002104728017002344,0.013304575346410275,0.0003739119856618345,0.00031202705577015877,11b5c5723a4f71fd7bda08d6919d1fa1.png
grass,0.0002649838861543685,0.0004196407971903682,0.022463085129857063,0.00011034358612960204,3.277246651123278e-05,0.9318164587020874,0.0006438160198740661,0.04389121010899544,0.00014321880007628351,0.00021440863201860338,120563562492a923c8cb6518f7d79b43.png
grass,0.00029803995857946575,0.00032599916448816657,0.01096873264759779,0.00016152080206666142,7.613286015839549e-06,0.9794620871543884,0.0008016868378035724,0.007790987845510244,0.00012135317228967324,6.203968223417178e-05,12f6537be591ccf73132a54bc708457e.png
grass,0.00016912138380575925,0.00015529978554695845,0.01970060169696808,0.00022553982853423804,5.387267083278857e-05,0.8887424468994141,0.001514928531832993,0.08846492320299149,0.0004069492861162871,0.0005662839976139367,130f8ff7d7b407fa4d03a12bdf7c1ae8.png
grass,0.0003614929737523198,0.0003164891677442938,0.015277235768735409,0.00016476873133797199,3.331663538119756e-05,0.90631502866745,0.00121272262185812,0.07578465342521667,0.0002634003758430481,0.00027098419377580285,138fd26ef49a0e4e2e5722f0deea92d0.png
grass,0.0003018449351657182,0.00023458975192625076,0.03117751143872738,0.0002063773717964068,2.4484124878654256e-05,0.9209368824958801,0.0024817143566906452,0.042817965149879456,0.0005128638003952801,0.0013057682663202286,13a018723c5838f6209e378273bec5e4.png
grass,0.00026566392625682056,0.0003029111830983311,0.015228106640279293,0.00020289245003368706,2.8506514354376122e-05,0.9575356841087341,0.0009697650675661862,0.024916771799325943,0.00016593383043073118,0.000383804552257061,14315bdbd325a93a9ef00f604d8364b1.png
grass,0.002230508252978325,0.001182937528938055,0.001686332281678915,0.0014329005498439074,2.0973977370886132e-05,0.9776180386543274,0.0009211857686750591,0.014617537148296833,0.00022811950475443155,6.154080620035529e-05,1503dcf570b29cb680d8ba4b3754b011.png
grass,0.0001401867193635553,0.00024012860376387835,0.009351291693747044,0.0003047809295821935,3.2063224352896214e-05,0.9033182263374329,0.001463145250454545,0.08227187395095825,0.0004840133187826723,0.002394289942458272,159ab01097ed4f573a1001d665579db4.png
grass,0.003952766302973032,0.0017563026631250978,0.002087007975205779,0.0007390302489511669,2.1215744709479623e-05,0.9774658679962158,0.0010847712401300669,0.012536602094769478,0.0003282831166870892,2.822703572746832e-05,16720795859629955bd946746e882f3e.png
grass,0.017295440658926964,0.010440786369144917,0.0017228504875674844,0.005132848396897316,8.478663221467286e-05,0.9425451159477234,0.0010256223613396287,0.021297356113791466,0.00024078600108623505,0.00021439635020215064,17b27985f14991ad88193c2133b0c492.png
grass,0.0013054548762738705,0.0009190424461849034,0.0016481154598295689,0.0007670652703382075,1.9077146134804934e-05,0.9869972467422485,0.0005118933622725308,0.007569143082946539,0.00022438031737692654,3.8635993405478075e-05,189fb10394f59a59f560c1ec470d40d4.png
grass,5.14116654812824e-05,8.95336561370641e-05,0.025444859638810158,0.00013276294339448214,8.956841338658705e-05,0.9487081170082092,0.00141947902739048,0.02261349745094776,0.00010550136357778683,0.0013451987178996205,18deac1f11a3d821c4774c2976cfb221.png
grass,0.00013286780449561775,5.769767449237406e-05,0.004860883578658104,0.00011164652096340433,3.1208368454826996e-05,0.9858580231666565,0.0007685763412155211,0.007487119175493717,0.00021367195586208254,0.0004783216572832316,19306a44bb5ebe67ff1b48d3fcd05123.png
grass,0.0012201422359794378,0.00023960844555404037,0.0062378402799367905,0.0008227740181609988,0.0001095031839213334,0.8404585719108582,0.004996510688215494,0.14414824545383453,0.0014836855698376894,0.0002830563171301037,1a146c7ec75ad3e9cbe986c2700090da.png
grass,6.806700548622757e-05,0.00010505931277293712,0.004875397775322199,6.633987504756078e-05,1.5061592421261594e-05,0.9777656197547913,0.0007078477065078914,0.01360254641622305,0.0006318482337519526,0.0021622914355248213,1a4f9543095fdf0bfe5855c02049a59e.png
grass,0.04235338419675827,0.0058211227878928185,0.005658783949911594,0.003291130531579256,4.5443419367074966e-05,0.608993411064148,0.001192870899103582,0.3319990932941437,0.0004294509126339108,0.00021528665092773736,1a514dabddf9f0510f3b44aa2edbea40.png
grass,0.00010852170817088336,0.00024645956000313163,0.01150028221309185,0.00022324323072098196,5.253866402199492e-05,0.9472693204879761,0.0005458315717987716,0.03831208497285843,0.0008583173621445894,0.0008834481122903526,1a650cd2485c9e6ede9cee1f673357cc.png
grass,0.00015684922982472926,0.00018374821229372174,0.0657387226819992,9.071402746485546e-05,1.5457184417755343e-05,0.9203947186470032,0.0011812630109488964,0.011294401250779629,9.561411570757627e-05,0.0008484500576741993,1a818fda9bbbffe403f86d0931527cfd.png
grass,0.0006338845123536885,0.00880322977900505,0.00010366538481321186,0.0015038512647151947,4.4391650590114295e-05,0.9788976907730103,0.0035245053004473448,0.0043418374843895435,0.002117713214829564,2.930392474809196e-05,1adc49f549cda409416c921c953d4267.png
grass,0.005644839257001877,0.007850022986531258,0.005916488356888294,0.022212576121091843,0.00026430864818394184,0.9082146286964417,0.0036906497552990913,0.04405016452074051,0.00171563564799726,0.0004407583619467914,1b87c2589ff67cf22fb28dcc6baff421.png
grass,0.0014936383813619614,0.0015166252851486206,0.0023612435907125473,0.0004390246467664838,2.4958500944194384e-05,0.9875591397285461,0.00045693456195294857,0.0058289384469389915,0.00025717890821397305,6.227607082109898e-05,1c4ee8555e40e77f8dc106d735e645e4.png
grass,0.0019235042855143547,0.0003984310897067189,0.004797284957021475,0.00044198177056387067,1.242412326973863e-05,0.9885035157203674,0.0007744979811832309,0.0029489779844880104,0.00014209168148227036,5.723610956920311e-05,1f38f87452bdc62872ee24e67b63bdf4.png
grass,0.00033157001598738134,0.0005446344730444252,0.010621677152812481,0.00025651988107711077,5.1884333515772596e-05,0.9475826621055603,0.00039654941065236926,0.03930037468671799,0.00042826440767385066,0.0004859473556280136,1f975cafa21ff6dad7f1a2c6b626bdc2.png
grass,9.483531175646931e-05,0.00039226285298354924,0.004254449624568224,7.2695009293966e-05,4.52932836196851e-05,0.9895954728126526,0.0012078657746315002,0.003349474398419261,0.0006994555587880313,0.000288217153865844,1fa8e9e26be9eac88f54b3bdf2e331c6.png
grass,0.00021666139946319163,0.0009906328050419688,0.006291668396443129,0.00017812600708566606,6.757812661817297e-05,0.9701821208000183,0.0020941137336194515,0.018910309299826622,0.0005331570864655077,0.000535583880264312,1ffd61abe258eeada2d198c81a8cd2e1.png
grass,1.189427621284267e-05,2.5796594854909927e-05,0.0017172000370919704,1.8314274711883627e-05,9.614272130420431e-06,0.9833530187606812,9.979167953133583e-05,0.014426919631659985,0.0001148115552496165,0.00022259028628468513,2058b86caf2e36318dcec0e455fc0f37.png
