prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
asphalt,0.5342755913734436,0.05927174165844917,0.04076318070292473,0.2978871464729309,0.003945904318243265,0.004177354741841555,0.03271480277180672,0.02527548186480999,0.0014980005798861384,0.00019084465748164803,000111e2b580f09ee3c82e741e5fc402.png
concrete,0.010453320108354092,0.15693415701389313,0.12453336268663406,0.39544060826301575,0.01374893356114626,0.001914040301926434,0.18137392401695251,0.06092148274183273,0.05290704220533371,0.0017731866100803018,00836e20eca6602b99fd2d4b094dbc47.png
ground,0.12175589799880981,0.006411610171198845,0.09118164330720901,0.2287691831588745,0.011311277747154236,0.0009062032331712544,0.0067935180850327015,0.5264418721199036,0.006221069488674402,0.00020769760885741562,00b1e23f6a4ee89fe9ab99ced8c5552f.png
compacted,0.06575381755828857,0.19198690354824066,0.45331770181655884,0.18732628226280212,0.006826886907219887,0.010985600762069225,0.05000605061650276,0.018987635150551796,0.0129312202334404,0.0018779427045956254,00fb247a0dbba1c13913005c5d882e65.png
cobblestone,0.06146809086203575,0.5177645683288574,0.14339126646518707,0.08282897621393204,0.0029717464931309223,0.12702012062072754,0.01426283922046423,0.04344387724995613,0.004872371908277273,0.0019760807044804096,016bc25cf9b1beb6dd1ff7633dec429e.png
asphalt,0.6900086402893066,0.07163506001234055,0.03151997923851013,0.15362851321697235,0.0019078501500189304,0.0171328354626894,0.021584175527095795,0.01178718451410532,0.0006756711518391967,0.00012013769446639344,0287bcf22aa625db5249f36f74f0bfa4.png
cobblestone,0.07164976745843887,0.33051401376724243,0.13082078099250793,0.29645565152168274,0.006885146722197533,0.03952644392848015,0.04984412342309952,0.06208770349621773,0.011249462142586708,0.0009668443235568702,02d6f3fb835a460c07a2b4f22fdc6b63.png
concrete,0.008819527924060822,0.045179691165685654,0.06536629050970078,0.759550929069519,0.02001514658331871,0.002575906692072749,0.011648640036582947,0.07642261683940887,0.010188058950006962,0.00023321587650571018,032683553b7c46241f48ae0339c16af0.png
concrete,0.007878061383962631,0.01925109140574932,0.03749444708228111,0.8984218835830688,0.02145264483988285,6.479802686953917e-05,0.004703186918050051,0.0072355568408966064,0.0034695533104240894,2.8756281608366407e-05,035e24314457169f3726737eb3b1e9d2.png
concrete,0.01528028305619955,0.05244699493050575,0.03469974547624588,0.761958658695221,0.02967551164329052,0.0037763549480587244,0.039892055094242096,0.03691164776682854,0.02415603958070278,0.0012027318589389324,046394a097ed4135b709ecf045c813e0.png
concrete,0.00855945236980915,0.05987962707877159,0.199106365442276,0.6301739811897278,0.02244824543595314,0.0036320143844932318,0.012506239116191864,0.05627509951591492,0.006984882056713104,0.00043413916137069464,04a12a8efdedab0dcf68e2745f03e0a4.png
concrete,0.04117188602685928,0.020310720428824425,0.05403294041752815,0.8117290735244751,0.012202451936900616,0.0051500871777534485,0.011289157904684544,0.03217285871505737,0.011735094711184502,0.00020580357522703707,04f7f2554a5435b8d0ec8d923b02e41f.png
ground,0.2604621350765228,0.006528064608573914,0.01933426968753338,0.3288511037826538,0.004071028903126717,0.0016288363840430975,0.003070694860070944,0.37140071392059326,0.004573838319629431,7.930993160698563e-05,055d5b2419495c7ebe562aedf253d0c9.png
asphalt,0.7957752346992493,0.0033424226567149162,0.0258908923715353,0.04453207179903984,0.005233454052358866,0.00019363015599083155,0.0011966906022280455,0.12072467803955078,0.002953846473246813,0.00015706628619227558,056963eba6a78560c5b8b997c8197bc9.png
cobblestone,0.025996971875429153,0.5177788138389587,0.21505005657672882,0.08269147574901581,0.004176645074039698,0.08609794080257416,0.02267409674823284,0.032234106212854385,0.012820618227124214,0.0004792537947650999,059cd8ced9aed76c8fc85a5b6153108c.png
concrete,0.17086316645145416,0.04250257462263107,0.024486538022756577,0.5388898849487305,0.024448970332741737,0.0010438450844958425,0.02252022549510002,0.16504764556884766,0.010141256265342236,5.584457903751172e-05,05a8b60e6d89de9b2269bf7b5f55e224.png
concrete,0.09120943397283554,0.23075824975967407,0.06675978749990463,0.4323751628398895,0.03229804337024689,0.014059239067137241,0.03610062226653099,0.07381810247898102,0.022153813391923904,0.0004675178788602352,073422a3d46464e4ff70be0132cf7cf1.png
concrete,0.03343057259917259,0.06608707457780838,0.12121262401342392,0.5915220379829407,0.01603594422340393,0.0034383046440780163,0.08218835294246674,0.051359809935092926,0.029157301411032677,0.005567926913499832,077f748c3472f9e6b7b1ff1f0f3517d6.png
concrete,0.04012325778603554,0.02481577917933464,0.03191686049103737,0.7376563549041748,0.02059408836066723,0.00014681102766189724,0.004787425976246595,0.1330396831035614,0.006687949411571026,0.00023181774304248393,07da819f7d045b515fa8d0d4ac35323d.png
cobblestone,0.016630787402391434,0.3915497064590454,0.20199048519134521,0.23838891088962555,0.0106737669557333,0.013350761495530605,0.07160962373018265,0.02981531247496605,0.02572932094335556,0.0002613085671328008,0801abd505a7e82e77eda9be25ee045f.png
cobblestone,0.025798138231039047,0.5228551626205444,0.16361810266971588,0.13956166803836823,0.025798296555876732,0.044775448739528656,0.026900535449385643,0.01762320287525654,0.03296925500035286,0.0001002303761197254,0810289650fc56d695d72878bcf3a1ec.png
ground,0.0288013257086277,0.030440347269177437,0.08791488409042358,0.29851478338241577,0.06913363188505173,0.0041602677665650845,0.011362495832145214,0.4627748727798462,0.006122146733105183,0.0007752300589345396,08f8bf0d95d2a71bff6ccba123f6c009.png
concrete,0.08104924112558365,0.00810188427567482,0.02539488486945629,0.7670146226882935,0.03224300593137741,0.00026327319210395217,0.003358548739925027,0.07803325355052948,0.004383562132716179,0.00015769124729558825,0950fb7b0629c9d1eb0d63e5099b6d28.png
concrete,0.005651502870023251,0.17263689637184143,0.07249410450458527,0.4870682656764984,0.0489981472492218,0.004251250997185707,0.06308691203594208,0.08413168042898178,0.058783311396837234,0.002897910075262189,09f316c8bb9b947a5fd6f6741472f392.png
ground,0.0026149810291826725,0.06785465031862259,0.1166018396615982,0.24787700176239014,0.022001005709171295,0.00013082550140097737,0.003911798354238272,0.5250999927520752,0.013269145041704178,0.0006387510802596807,0a47a8ffd999f64673b4410831004275.png
concrete,0.009394725784659386,0.04329531267285347,0.22795963287353516,0.5733047127723694,0.02954074740409851,0.0009640968637540936,0.04268530011177063,0.041537899523973465,0.030337132513523102,0.0009804388973861933,0a59165e25088225ef93825b86d7d2ac.png
ground,0.10420678555965424,0.17417648434638977,0.18377012014389038,0.07685389369726181,0.001348615507595241,0.020427318289875984,0.20342759788036346,0.22714883089065552,0.008029179647564888,0.0006112647824920714,0a672552d972e48baf4a3ec92197b668.png
concrete,0.01499005313962698,0.004341846331954002,0.01721380092203617,0.9010193347930908,0.052484240382909775,8.874140621628612e-05,0.001984173431992531,0.003799205645918846,0.004046440124511719,3.2162632123799995e-05,0b40a82acad5e7467c3849cf798dd926.png
cobblestone,0.01486771646887064,0.7184709310531616,0.038154516369104385,0.15918758511543274,0.004752458538860083,0.013680555857717991,0.026284469291567802,0.011665894649922848,0.012899600900709629,3.6347882996778935e-05,0beaa1b9296019f25ae724e82b81475a.png
concrete,0.02000613883137703,0.27441081404685974,0.14991183578968048,0.32500964403152466,0.024794863536953926,0.11113791912794113,0.029596146196126938,0.028135327622294426,0.03373834863305092,0.003259050427004695,0c7a3223cee765d22b8a7e9a4795eb4f.png
ground,0.025040719658136368,0.024474231526255608,0.022066958248615265,0.10162743926048279,0.008465654216706753,0.002826146548613906,0.06832189112901688,0.7417173385620117,0.004867902025580406,0.0005916819791309536,0cbfff77cc87ea39a619496df67b1eb9.png
concrete,0.31173616647720337,0.07802306115627289,0.07212954014539719,0.45543035864830017,0.010364720597863197,0.015683431178331375,0.033251743763685226,0.01629527658224106,0.006895279046148062,0.00019035641162190586,0d0294b4dcd860aee8e2e9bc60f3a567.png
concrete,0.012632111087441444,0.06033861264586449,0.02594396471977234,0.6536949276924133,0.07856972515583038,0.00021397312229964882,0.001111594494432211,0.159754678606987,0.007301526144146919,0.0004389141104184091,0d0480b64449b478a31e38dd59d90b67.png
concrete,0.036314789205789566,0.08324338495731354,0.20315644145011902,0.44476738572120667,0.00400372501462698,0.01797570288181305,0.11598926037549973,0.08337186276912689,0.01074918918311596,0.00042828795267269015,0dfad1a2da53e3ba98f3c53bba7f9e70.png
concrete,0.013349059037864208,0.011777862906455994,0.26417818665504456,0.3117687702178955,0.013252983801066875,0.003404657356441021,0.07157372683286667,0.3049919307231903,0.005132991820573807,0.0005697578308172524,0dfb16ca8bafc978a18f6b29ec9213f2.png
concrete,0.16197599470615387,0.013822992332279682,0.018984243273735046,0.5569075345993042,0.003653772408142686,0.02934371680021286,0.030007129535079002,0.16991783678531647,0.008876682259142399,0.006510097999125719,0e02719f563bb917457deb5a8cb28b44.png
concrete,0.022175416350364685,0.2957248091697693,0.16281743347644806,0.39956769347190857,0.016070138663053513,0.027686234563589096,0.02506319247186184,0.025680292397737503,0.025026671588420868,0.00018813973292708397,0fa9c5ac42e171bd32cb0752f7c145c3.png
concrete,0.043177396059036255,0.04511323943734169,0.051099181175231934,0.7492967844009399,0.013050667941570282,0.001186454202979803,0.028749952092766762,0.052936065942049026,0.015309927985072136,8.03586735855788e-05,102fc513dbbabb7a2485aa52a048d287.png
concrete,0.002272200770676136,0.08044584840536118,0.10533181577920914,0.5545213222503662,0.040075913071632385,0.010759389959275723,0.018486671149730682,0.13173259794712067,0.056026943027973175,0.000347267952747643,1072910b26762f9261e0957a47ca39d2.png
