prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
concrete,0.03371036425232887,0.18013690412044525,0.043534472584724426,0.6509202122688293,0.020463818684220314,0.0007254129741340876,0.02855607680976391,0.006474130786955357,0.035322193056344986,0.00015645766688976437,00098db7c6cd6ee36d590ff0d5db7ad1.png
compacted,0.07578891515731812,0.2593485116958618,0.414779394865036,0.20049026608467102,0.007053421810269356,0.007788454182446003,0.007728300988674164,0.013936970382928848,0.012556372210383415,0.0005294341244734824,00ad041874ffec503fbf2df5ddbd656c.png
concrete,0.026524458080530167,0.020357508212327957,0.04013875871896744,0.7210304737091064,0.025745801627635956,0.029624873772263527,0.047805555164813995,0.05864667519927025,0.027019837871193886,0.0031060371547937393,00b7ac2c7630f1ff704813baa5c1950a.png
concrete,0.2511653006076813,0.05712587386369705,0.06823523342609406,0.5337516665458679,0.004967095796018839,0.016053274273872375,0.015976497903466225,0.04828120395541191,0.004164545796811581,0.0002793432795442641,0208131207b3a001ce1973ed488a88a0.png
concrete,0.3033503592014313,0.14456000924110413,0.04072403535246849,0.43367236852645874,0.004412704613059759,0.03983236849308014,0.017736582085490227,0.013650447130203247,0.0012527374783530831,0.0008083346765488386,02e3d64a8df0a933bc130e7d4ac94ba1.png
concrete,0.0457119457423687,0.061228588223457336,0.27396634221076965,0.4799225330352783,0.02648661658167839,0.008710943162441254,0.013849668204784393,0.08798151463270187,0.0018389563774690032,0.0003028467472176999,0464811c6cc08bdd3a27d59cadc8f2d2.png
concrete,0.023898480460047722,0.01594577357172966,0.04197279363870621,0.82332843542099,0.013002199120819569,0.0047418358735740185,0.013496656902134418,0.058668579906225204,0.004875859245657921,6.929173832759261e-05,050aa21296f11cf2f35e4be9fc40e20c.png
concrete,0.11569738388061523,0.15793219208717346,0.04244449362158775,0.5920862555503845,0.004843799397349358,0.032635923475027084,0.015892917290329933,0.03264985606074333,0.00552188279107213,0.00029532317421399057,050c5a6afbe44eba1daa5057f89d1eca.png
concrete,0.23549522459506989,0.1471652239561081,0.08583801239728928,0.4054787755012512,0.008033144287765026,0.041627656668424606,0.025516696274280548,0.04546647518873215,0.0045075672678649426,0.0008711565751582384,05e3c09edc9d4e9462e6a5828ae6fec7.png
concrete,0.04427814483642578,0.17741654813289642,0.23108384013175964,0.4387819468975067,0.007818322628736496,0.0063469260931015015,0.03351207450032234,0.05191802978515625,0.008078466169536114,0.0007656767265871167,060a8c0d38229d499db82a2a811671b1.png
asphalt,0.6505097150802612,0.02044513262808323,0.012530414387583733,0.20782916247844696,0.002249158453196287,0.041501328349113464,0.007200503256171942,0.05451691895723343,0.00140288972761482,0.0018147712107747793,065ca882e799dbd9c2629aa58ea3d9f3.png
concrete,0.043193090707063675,0.07506301999092102,0.004351996351033449,0.8478491306304932,0.01563630998134613,0.001029576756991446,0.0015085116028785706,0.004143028054386377,0.007122575771063566,0.00010278735862812027,0732eaf924921c8443e2f12975b6f193.png
