prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
paving_stones,0.0283050537109375,0.1761474609375,0.0021152496337890625,0.0087738037109375,0.02239990234375,0.0005269050598144531,0.304443359375,0.00641632080078125,0.449951171875,0.0010471343994140625,001449cde8a4959f753aa0e5e4fe1166.png
paving_stones,0.0130462646484375,0.2423095703125,0.0008339881896972656,0.02117919921875,0.279052734375,0.000316619873046875,0.02020263671875,0.0130462646484375,0.40576171875,0.00423431396484375,004a151dc1c6f285f81148a4baa24e69.png
paving_stones,0.04107666015625,0.10003662109375,0.0011835098266601562,0.0097503662109375,0.029571533203125,0.00020885467529296875,0.31298828125,0.004535675048828125,0.50048828125,0.0003135204315185547,009d00f157bd71a82e07479abe2c09b7.png
gravel,0.003932952880859375,0.0802001953125,0.042938232421875,0.00794219970703125,0.039093017578125,0.0030612945556640625,0.413818359375,0.01438140869140625,0.370849609375,0.023712158203125,00f252ba02b528ff2ac770643536def7.png
paving_stones,0.046112060546875,0.158447265625,0.001018524169921875,0.009368896484375,0.03118896484375,0.00023448467254638672,0.2958984375,0.005954742431640625,0.451171875,0.0005283355712890625,0104e653151a14ace2d4cdbb6d0494ff.png
paving_stones,0.010467529296875,0.257568359375,0.00025010108947753906,0.0022296905517578125,0.00534820556640625,0.0007014274597167969,0.17431640625,0.0028629302978515625,0.54541015625,0.0006694793701171875,014d697ce49eeda75c026f26367adc6f.png
cobblestone,0.002086639404296875,0.50244140625,0.00031495094299316406,0.00036263465881347656,0.0013475418090820312,0.00021314620971679688,0.052978515625,0.00162506103515625,0.436767578125,0.0017843246459960938,01e5ab57eb858704b64adc105ffc04a1.png
gravel,0.0595703125,0.1451416015625,0.0005154609680175781,0.00885009765625,0.00844573974609375,0.0001386404037475586,0.498779296875,0.0024967193603515625,0.275390625,0.0007381439208984375,02718fe682daf3c0859f2cd4b4c874b1.png
paving_stones,0.00955963134765625,0.1011962890625,0.0016355514526367188,0.0074462890625,0.0165252685546875,0.0006208419799804688,0.347900390625,0.0074462890625,0.505859375,0.0017147064208984375,02827c2dd6e62040b555b3befce36bfd.png
paving_stones,0.1514892578125,0.1160888671875,0.00237274169921875,0.038299560546875,0.1944580078125,0.0004057884216308594,0.197509765625,0.0067596435546875,0.2919921875,0.0008196830749511719,0319170d46d5be431cd26748b815bee9.png
gravel,0.0253448486328125,0.2724609375,0.002285003662109375,0.00726318359375,0.005397796630859375,0.00040340423583984375,0.478271484375,0.0100860595703125,0.1962890625,0.00211334228515625,0469d892ead931974b13a61f8f97cda9.png
gravel,0.01335906982421875,0.1136474609375,0.0018367767333984375,0.0036525726318359375,0.022369384765625,0.0005517005920410156,0.5771484375,0.007732391357421875,0.256103515625,0.0036525726318359375,049de83aea55916c03d612209146cb77.png
paving_stones,0.0082244873046875,0.181396484375,0.0003447532653808594,0.00433349609375,0.041778564453125,4.45246696472168e-05,0.08843994140625,0.0009083747863769531,0.67431640625,0.0004291534423828125,04a6ec9ae27f48087cbdf71b7cabac74.png
concrete_plates,0.03436279296875,0.2138671875,0.0019683837890625,0.05157470703125,0.34716796875,0.0010213851928710938,0.0811767578125,0.01081085205078125,0.25390625,0.004302978515625,054729d4b1bd6934d00d4921ea0dabc1.png
paving_stones,0.012939453125,0.1627197265625,0.00102996826171875,0.005741119384765625,0.009765625,0.0006647109985351562,0.303955078125,0.0068206787109375,0.4931640625,0.0032215118408203125,0566b20d99e85505bf3741738927a740.png
paving_stones,0.0014581680297851562,0.10546875,0.01220703125,0.0026397705078125,0.1353759765625,1.621246337890625e-05,0.04327392578125,0.0007333755493164062,0.69873046875,0.0002455711364746094,069aa483b6329c27ca30b0053637cf4a.png
gravel,0.01422882080078125,0.2369384765625,0.0009679794311523438,0.0177001953125,0.076904296875,0.0005869865417480469,0.478515625,0.0029354095458984375,0.170654296875,0.000644683837890625,06b1c02babf572e199c560143bdf2ec9.png
paving_stones,0.001556396484375,0.07269287109375,0.0007467269897460938,0.0003695487976074219,0.00815582275390625,9.948015213012695e-05,0.0018482208251953125,0.0011930465698242188,0.91357421875,3.17692756652832e-05,0770035f92e94d9f0fff7d9dad942e9a.png
paving_stones,0.0029926300048828125,0.123291015625,0.00272369384765625,0.00408935546875,0.0224609375,0.0002493858337402344,0.2232666015625,0.0016269683837890625,0.61669921875,0.00272369384765625,080406bb645bcfc4912fe966064c9fca.png
gravel,0.0157928466796875,0.18359375,0.0031585693359375,0.0304412841796875,0.1497802734375,0.0007047653198242188,0.312255859375,0.014373779296875,0.288818359375,0.0012178421020507812,0938b3ec6ded48eee51ebd8f050f9cca.png
paving_stones,0.09100341796875,0.0938720703125,0.004974365234375,0.046478271484375,0.07659912109375,0.003814697265625,0.293701171875,0.036773681640625,0.348876953125,0.003875732421875,0958a7e687b0fff8f3eb157280ffa279.png
paving_stones,0.0035724639892578125,0.1920166015625,0.004177093505859375,0.0038623809814453125,0.0280914306640625,0.00046133995056152344,0.2352294921875,0.007442474365234375,0.498046875,0.0272216796875,09cfe61cc9b3b5ba30cce8d781f7872f.png
gravel,0.0178985595703125,0.1571044921875,0.004253387451171875,0.006900787353515625,0.029510498046875,0.0015401840209960938,0.48388671875,0.01192474365234375,0.280029296875,0.00701141357421875,09d15a3189f80d8db9193819e2d422c7.png
paving_stones,0.0014734268188476562,0.05975341796875,0.0031185150146484375,0.0013837814331054688,0.031494140625,0.0008392333984375,0.060699462890625,0.002666473388671875,0.837890625,0.0004782676696777344,0a68e8b9ade014e1184dd29c02730295.png
paving_stones,0.0109710693359375,0.11798095703125,0.0021610260009765625,0.004795074462890625,0.0086822509765625,0.0005464553833007812,0.296630859375,0.0027313232421875,0.55419921875,0.001556396484375,0b0825212d195aa2fb0fad205e4000c7.png
paving_stones,0.01024627685546875,0.318603515625,0.0012426376342773438,0.005313873291015625,0.0234527587890625,0.0002372264862060547,0.12286376953125,0.00726318359375,0.50927734375,0.0013437271118164062,0b0c2f0d404cb3dafab1ee41a7f4d50d.png
paving_stones,0.047027587890625,0.3583984375,0.005443572998046875,0.0079193115234375,0.035491943359375,0.0004982948303222656,0.022552490234375,0.0088348388671875,0.51318359375,0.0004067420959472656,0b3467217c39070ddf9f2661f701b766.png
paving_stones,0.0071563720703125,0.058990478515625,0.004917144775390625,0.0042724609375,0.09136962890625,0.0004038810729980469,0.1817626953125,0.01401519775390625,0.61474609375,0.02239990234375,0b3834e576b93ecccf0f90e816c40423.png
gravel,0.08660888671875,0.09967041015625,0.01505279541015625,0.038421630859375,0.1094970703125,0.01050567626953125,0.46826171875,0.05419921875,0.10614013671875,0.01171875,0bf6954f8db7749b76d422da822c475d.png
paving_stones,0.0038738250732421875,0.12237548828125,0.00013256072998046875,0.0006322860717773438,0.010528564453125,0.00054931640625,0.007350921630859375,0.0016145706176757812,0.849609375,0.00341796875,0c7fb925dcda49dadae16f4adf26427e.png
paving_stones,0.00286865234375,0.210693359375,0.001739501953125,0.0015115737915039062,0.039581298828125,0.0001519918441772461,0.058502197265625,0.0027790069580078125,0.68017578125,0.001880645751953125,0cce366fd314c5ae53238bcd07d8eaa6.png
paving_stones,0.002872467041015625,0.195068359375,0.0003483295440673828,0.0003273487091064453,0.019927978515625,2.3365020751953125e-05,0.0208892822265625,0.0005655288696289062,0.759765625,0.00014293193817138672,0d8a84d8840ab6ecd0af8ee3a7055d82.png
paving_stones,0.00879669189453125,0.20654296875,0.0024051666259765625,0.0195159912109375,0.12335205078125,0.0005984306335449219,0.257080078125,0.0069580078125,0.3740234375,0.0008440017700195312,0eb16ca5f2b2c5e93851c6c4f8c8ca43.png
gravel,0.0198822021484375,0.061248779296875,0.017547607421875,0.0360107421875,0.174560546875,0.0010538101196289062,0.4970703125,0.0243682861328125,0.16650390625,0.0017652511596679688,0ed63d739bef8dfd30bfa1278e2b332c.png
gravel,0.09515380859375,0.1951904296875,0.0035762786865234375,0.0248260498046875,0.101318359375,0.0008902549743652344,0.38232421875,0.00589752197265625,0.189208984375,0.0016117095947265625,0f18b18f4e1433d9d9c4e6662fcba711.png
gravel,0.03973388671875,0.04229736328125,0.01708984375,0.032928466796875,0.1063232421875,0.0009946823120117188,0.6513671875,0.021270751953125,0.0867919921875,0.001110076904296875,0fbe0c285332b93ad5f36d46db8b13e6.png
