prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
gravel,0.0004689826164394617,0.001153204939328134,1.8241677025798708e-05,0.0010569271398708224,0.00018112715042661875,1.5166694289359128e-10,0.993436336517334,0.0013954632449895144,0.0017119304975494742,0.000577779021114111,003c7355a7edc60882149ce37065c395.png
gravel,0.00010105271212523803,0.00034919101744890213,3.380744601599872e-05,2.7381445761420764e-05,9.24324751849781e-07,5.22062471378093e-12,0.9991809725761414,0.00027021297137252986,1.4467975233856123e-05,2.1866731913178228e-05,005e5e7907d0770d5dcfdadaa05e3036.png
gravel,3.103323979303241e-05,0.00013452254643198103,7.739315333310515e-05,2.121079887729138e-05,1.3135834251443157e-06,8.340089036051879e-12,0.9837620854377747,0.015923431143164635,8.572160368203185e-06,4.04888742195908e-05,0097375306f61f8b499f32d806e5bc49.png
gravel,4.673244620789774e-05,0.14830757677555084,0.0006616986938752234,3.094780822721077e-06,0.000762671697884798,1.0953396523127878e-10,0.632638692855835,0.005430761259049177,0.045202191919088364,0.16694654524326324,00a1261b81e0fc9cb3b97cb6a4e3e5cf.png
sett,0.20197857916355133,0.06037627533078194,8.616348350187764e-05,0.01335933431982994,0.08785232901573181,4.931105195282726e-06,0.02095414139330387,0.03206938877701759,0.038711633533239365,0.5446072220802307,01057641ffc91f783f90d3bae29f2c05.png
ground,0.0021187199745327234,0.0003315465000923723,0.0013439380563795567,0.0013474725419655442,0.001146542141214013,1.2348438360731961e-07,0.00053377979202196,0.992652416229248,6.32737428531982e-05,0.00046228550490923226,012d13094e508939befb1672435c9806.png
asphalt,0.8242347836494446,0.049004267901182175,0.0004597185761667788,0.0002294758742209524,0.002640889724716544,6.758647530524797e-10,0.056864600628614426,0.010835074819624424,0.0440264567732811,0.011704720556735992,01a7c78b5d66723d1a77ed779282d6f4.png
ground,6.287487485678867e-05,0.00039973034290596843,0.01155172847211361,8.754988812142983e-05,0.0012792787747457623,1.770052051597304e-07,0.0010422425111755729,0.9842298626899719,0.00012196785246487707,0.001224604668095708,01b03341eea95cc4c3b027ba415689ee.png
gravel,3.9330583234686856e-08,0.0009546443470753729,1.2810381122108083e-05,2.409639421330212e-07,1.0587248198135057e-06,4.618323432015181e-11,0.9984433054924011,0.00030875997617840767,0.00025438869488425553,2.4726357878535055e-05,027c3d94ff4490d464b3498ba3059e31.png
gravel,3.2410418793205054e-09,0.04488467797636986,4.6357013161468785e-06,1.656125050431001e-07,2.313175428980685e-07,3.843409202008985e-10,0.9534443020820618,0.00014493352500721812,0.001286533661186695,0.00023456035705748945,027f1b0191dcc09a52ea4cdbc698f7df.png
